Subject,"networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.SensoriMotor.Lateral (R) (56,-10,29)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.SensoriMotor.Superior  (0,-31,67)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Medial (2,-79,12)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Occipital (0,-93,-4)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Lateral (L) (-37,-79,10)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Lateral (R) (38,-72,13)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.SensoriMotor.Superior  (0,-31,67)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Medial (2,-79,12)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Occipital (0,-93,-4)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Lateral (L) (-37,-79,10)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Lateral (R) (38,-72,13)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Medial (2,-79,12)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Occipital (0,-93,-4)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Lateral (L) (-37,-79,10)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Lateral (R) (38,-72,13)","networks.Visual.Medial (2,-79,12)-networks.Visual.Occipital (0,-93,-4)","networks.Visual.Medial (2,-79,12)-networks.Visual.Lateral (L) (-37,-79,10)","networks.Visual.Medial (2,-79,12)-networks.Visual.Lateral (R) (38,-72,13)","networks.Visual.Occipital (0,-93,-4)-networks.Visual.Lateral (L) (-37,-79,10)","networks.Visual.Occipital (0,-93,-4)-networks.Visual.Lateral (R) (38,-72,13)","networks.Visual.Lateral (L) (-37,-79,10)-networks.Visual.Lateral (R) (38,-72,13)"
48,1.14579904580597,0.013486937035585,0.141057593365741,-1.65431993661137,0.0161834054953526,0.990403003541695,0.406462631594588,0.268045289445768,-0.858121033885116,0.377928868737409,0.880893170526886,-0.157489998540592,0.236845495672401,0.126900224846461,0.000644093920099705,-0.195974099451365,0.239859196325383,0.197249160312454,-0.209489985671612,-1.38647790831613,0.676306776133134
49,1.24647168280046,1.41952608158189,-0.711712331982405,0.655691714635239,0.676457090263556,0.65226090792545,1.29546713683945,-0.276160611875906,1.50179286286103,1.00879522728999,1.49565515786561,-0.285213530831852,0.970152930904099,1.13225130358976,0.855507211061328,0.130215053505294,0.26897889831295,0.135307240417803,1.27715498184041,2.19366236475711,1.18751603459204
50,1.01666969162206,-0.221993221607049,-0.0634025596368503,-0.070802594702573,0.0573228639742877,-0.670347593861068,-0.362619655741159,-0.0357724486968154,0.282391874854775,0.349981192210695,-0.119732075643522,0.591444950558374,-0.136896467453489,-0.256763905484015,0.0827466558266816,0.445680115311355,0.748617139017848,0.624153563072015,1.03531795310085,0.465592181348037,0.761565473708993
51,1.13019164318851,1.16873746563868,0.0880236410085122,-0.580657444206808,-0.490913613246195,-0.0999769291023163,1.40259124153783,0.356500197581143,-0.191003879222587,-0.562657122464221,-0.0411809674460773,0.0813481080401856,-0.295350673774669,-0.467380783921098,-0.146262680408887,0.579632348805105,0.37783536150663,1.06976005918473,0.565451409830633,0.451129837721163,1.00050031582483
52,0.982153790934339,0.464806125309484,0.482080674651273,0.280834636674095,0.315264386266962,0.797514763155522,0.352414776265828,0.878160027573852,0.578233989786957,0.63719005285018,1.16042397759567,0.559404997487116,-0.425083077493284,-0.182958380735181,0.519579085651411,0.572963450981692,0.912130392305964,1.34057697282285,1.30665634046245,0.676147719218904,0.707047206148857
53,0.735224935512689,0.701893643252229,0.7059552835757,0.506012939088219,0.971943345785584,1.14526474328008,1.1654112453714,0.252696837565885,-0.0649279244406065,0.716645459447011,0.553166646884836,0.436010789212478,0.23427284773312,0.995588847867858,0.813783315116981,0.436800134579104,1.34999204008328,1.09193388087971,0.407881778502378,0.641045775768763,1.71628076635166
54,0.287084072070392,-0.807292851093585,-0.0962964997453598,0.273489140240476,-0.259989669933845,-0.481331367507911,-0.350804356973601,-1.27875576639041,-0.089236122137418,-0.934202398403294,-0.980963849165943,0.568985828354549,-0.0368759157299143,0.336035208319844,0.718274188971957,0.000319314996809064,1.03017830193822,0.947666503364021,-0.235946801471692,0.24561522066508,1.05824751015422
55,0.53916859280583,0.516805865153838,0.261952574075979,0.732183556262358,0.708977398418512,1.02238214569775,1.00698396038729,-0.302312888917058,0.826215812195543,-0.0256984878453643,0.0410027049812226,-0.231983410764118,0.544916491164127,0.447053753151203,0.414130473606101,0.0782390832553397,0.523890692757984,0.447279571392311,0.324544689243215,0.453399737740721,1.90399234704053
56,0.216032070954931,0.780863929194409,-0.250052808762727,-0.42725735656063,-0.245721509453703,-0.151005382155329,0.0116387374985016,-0.241790307997153,-0.310878449940248,0.0289098152369731,-0.232724022749862,0.403404616076402,0.290762817701355,0.280638499464453,0.387996126593018,1.29324864613815,1.60977833530901,2.02234251412901,1.00957778620184,1.18132538146664,1.6971754845856
57,0.844144252170514,0.52767066322331,0.406947288236989,-0.0648693367554261,0.397568864595701,0.255989120072227,1.57551508880264,0.206450157043141,0.455427902639866,0.105086580662111,-0.064505977668965,0.18668887369498,0.366843143261151,-0.151454008371025,-0.302775976083679,-0.0174830832868229,0.323252334804047,-0.00744885469033119,0.371186718494097,0.277840669907359,1.5413385651879
58,1.49485056705335,0.23077779526481,0.231571294201433,-0.0966705991990485,0.0333644514620629,-0.0388572520758137,0.238486058966953,0.440399025717463,0.0565874129867647,0.0602053166152342,0.0116771591110202,0.991917230468971,1.4979141738635,1.31636357151632,1.36052271035626,1.16833206467431,0.854959819135196,0.772361838576656,1.21320297345336,1.49364684652166,1.02296077960474
59,0.646441330937821,-0.55939559093245,0.208923938698118,0.0748940091517586,0.342555999764743,-0.167632289413384,-0.124552520316877,0.0145458129145606,0.790179495136793,0.0328225747056559,-0.100163844793425,-0.541989599015352,0.0770218719623387,-0.796576770794008,-0.435817941492804,0.38452049380861,0.785004534395163,0.977713866503285,-0.0366994594443751,0.230076046502636,1.09506599724461
60,1.32013788488997,1.50904385670047,1.30321591907578,-0.722573108117149,0.977821403264773,0.882645587966453,1.75861722516549,1.04880881991458,-0.212519198406225,1.04030919585787,1.0631801508704,1.15036328877597,-0.358315806707418,1.02909060824571,1.08869917598544,-0.44965231098776,1.70426838479783,1.19312185329331,-0.356026627914692,-0.344882963057521,1.85708115859254
61,1.21969072386288,0.495104657380205,0.061866691324937,-0.217512664531302,-0.485617709761189,-0.293503061233223,0.891373289514528,0.0202562118099662,-0.130413111013804,-0.52363504001231,-0.252324045575361,-0.163204251942278,0.0690028328525405,-0.260567999919528,-0.226528114064552,0.749702857685232,0.609190283561158,1.59916799797991,0.382405394292264,0.803852077039257,1.03472172744317
62,0.000473707834143185,0.0015153716912639,0.00150038793777376,0.00152212206018782,0.0015215352379299,0.00149683998308983,2.26383818078261e-05,4.43639421446428e-05,3.4664196494523e-05,3.532680021136e-05,4.55793568328605e-05,0.00192191577375279,0.0019693061238054,0.00197138018813264,0.00191646973109661,0.000803780235273319,0.000803850426117208,0.000809200864184894,0.00430182935544408,0.00426582365786527,0.00106993894444322
63,1.53667422335106,0.484610843002833,0.55050593199987,-0.836804882758146,1.21831971782521,1.11575498408578,0.388369852511268,0.769578562005133,-1.36450319263243,1.58207345853349,1.15065630438607,0.0925682276938409,-0.457080922010632,0.634374196887453,0.58081132649343,-1.10086062372468,0.404190926117048,0.487021658541517,-1.11077947356556,-0.799046906336724,1.28297902301831
64,1.85754802524607,1.09151913427135,0.505020115744062,0.0894556254519794,1.04429342912588,1.7473064353224,1.05348123537265,0.512446274231369,0.0959368813478472,1.23191215448381,1.83655630675886,1.18013397347045,0.11554813487826,1.6494886657103,1.46110055667218,0.350782227162344,0.970795800365273,0.663263750819118,0.230545268334189,0.0453523742602531,1.62168063360803
65,0.243815161621944,0.774441932506555,0.511080608160633,0.4471931436561,0.548463372602261,0.631097139849252,0.498664100753407,0.207455915603146,0.313515086318127,0.468514823566244,0.211287904117293,1.14620208688444,0.606463579990339,0.740269922234693,0.958644270995301,1.18873088511543,1.30038914924487,2.09038603337654,2.09179487421185,1.59510000753318,1.7044562312599
66,1.21562193243426,0.384234256265723,0.486813122068733,1.24246650032961,0.790602759113481,0.76205486339945,0.23487139154219,0.359169733249647,0.924995491814915,0.653880665494228,0.959571216604091,-0.134421120011564,0.241652608453036,0.65206985146196,0.179653448022402,1.19441406964863,0.833778910139288,0.935264262555853,1.27561701175871,1.2006916349746,1.15655029348687
67,0.759214169328183,0.167028877361567,0.322908204959786,0.249205203704799,0.320889055847655,0.135608677353357,-0.239773878218191,0.714126012658611,0.646259115154093,0.981908120040026,0.77036904663812,-0.851162593181744,-1.20937524142665,-0.038237970582176,0.085986650962917,1.61743191348682,0.172527834279949,0.274191122961087,0.273468935783326,0.257238242212823,1.22682389954179
68,2.58350296377418,0.556930077781956,1.08444200195799,-0.236722268219665,0.0730688827690569,1.01801912263835,0.578098412377904,0.894172006844238,-0.195071680496242,-0.0245277766462007,0.811036561803739,0.504294986788962,-0.00730150082977128,-0.556851231231145,0.225829815576228,-0.203739971466443,0.34258919321977,1.67630065627907,0.0639326464810812,-0.228717503208619,0.650473267876912
69,1.09607187672479,0.893124877572973,-0.506506122074006,-0.987135308080344,-0.0562375360541853,-0.481580367826736,1.18618068035326,-0.570173327235007,-0.647488443707995,0.177078535069793,-0.554784199268541,-0.759132275532558,-1.19225886715623,0.026320978278572,-0.895554387420534,0.657591969557486,0.665835636232247,2.15719408166658,0.128736291950346,0.715649768191381,0.67842654123413
70,1.70410543040668,-0.0176732792120542,-0.342541104149336,-0.298730227448353,-0.158188530430299,-0.117871771616285,-0.312858727812029,-0.312485129734525,-0.375660698234043,0.0628077833070377,0.0505023897333028,0.154121633149924,0.426231138607445,-0.633051924597583,-0.415340439508745,0.964105002287247,0.220034235441801,0.392132142859422,0.457332219257505,0.716590310296481,2.08704598542607
71,1.46652354949506,0.63585765888688,-0.296641214918296,0.0387917876367075,-0.327145923022879,-0.388633541217164,0.393649461352366,-0.354731580100222,-0.211076481402321,-0.178730544070272,-0.207434549393186,-0.537610219944182,-0.324301751342523,-1.72718346901452,-0.829301405655463,0.329344240463128,0.709632724632172,0.550543248746828,0.42620213609647,0.194439688027868,1.00811267402453
72,1.66958231363171,0.161316573522582,0.561860029453911,0.674154883003993,0.215938244356999,-0.0773712076408586,0.216581136665028,0.875699958491874,0.750760956671327,0.11515978856016,-0.136708518019457,0.563244408385543,0.183733202978251,-0.106262331420708,0.287749337983215,0.560711334377297,0.065090112005555,-0.0485970566515477,0.858695566215918,0.716408339845934,1.06764424292444
73,0.499564028674632,0.499712191236248,0.0145951111577785,0.199197861460857,0.193213761252222,0.29863377044027,0.416223658582808,-0.756608924868397,-0.810463990649772,-0.69930104018609,-0.676236593702352,-0.157795854120652,-0.0831761968008773,-0.0308553893544191,-0.0110758464910506,1.29574633458563,1.58217362583935,1.44470150217736,2.11039779098025,2.13852039978265,2.59789049480705
74,0.449296737978967,-0.42965508422948,-0.490544687271201,-0.696592778355273,-0.572987852094124,-0.211346608798273,0.061702606756603,-0.069100671745795,-0.610142803376291,-0.440202140110396,-0.147792630306218,0.970100710077315,0.692808740521103,0.919331267738242,0.914764559622289,0.789787456791015,1.00090165432238,0.993951298102895,2.13475866611187,1.20579218919884,1.51516130701295
75,1.60926693900797,0.807904979168736,0.690479635623334,0.577631482589783,0.56142638392632,0.472629952909598,0.970745206832757,0.97158425811041,0.861641864708738,0.85711032007495,0.811021107743146,0.709236426766319,0.968625802867477,0.804229644533909,0.781107924699913,1.80831088287976,2.19938826828075,1.89904774079527,2.01780945417208,2.17688338828543,2.25988286896812
76,1.13884298539854,1.1934658266218,0.782826790442501,1.03554001108085,1.05903905247311,0.929772006243227,1.34811315762956,1.25619399028546,1.52584087273692,1.68264686966239,1.25098664668644,0.872963667574531,1.1677367789009,1.54112966500491,1.4103858958917,1.69567752891161,1.0666468107658,0.694882272084736,1.37461286035824,1.01362071261799,1.86883604481171
77,1.64344040226497,0.795994475023547,0.658452108246004,0.947374657453208,0.879689215385852,1.00938930761603,1.11944394614181,0.822113823994536,1.17449442714724,1.13027810969036,0.886863761901522,1.02446599973302,0.778207669202196,0.788613936683754,0.382890137637476,0.556503740297042,1.06389520182423,0.653000079370112,1.16228657224541,0.956603424596746,1.39708779836588
78,0.712946132121025,0.575594014591066,0.118921606551149,-0.00725159747700507,0.0306580387619585,0.0457697182062729,-0.051077055804898,-0.14169996968865,-0.0601666414540046,0.0281441049689446,0.102545496074457,0.143671940642916,0.239141106057485,-0.427029290178655,-0.343188618769429,0.260812370382987,0.811471480482663,1.16314175054867,0.199590385921485,0.232599277260309,1.75354081112131
79,1.44987139663239,-0.348372786706798,1.01997370025828,0.422846698768169,1.75183782090815,1.84568222611095,-0.151983894945831,0.775693479389538,0.177186298856465,1.03329515752159,1.05364699285988,-0.170379598175287,-1.53996178986873,-0.391574153976866,-0.376438644726295,0.127859589963233,0.683927146976584,0.728718137892766,0.546448107296127,0.518058112509443,3.66513387663509
80,0.997816047364574,0.768853858945817,0.512322789702992,0.709771800307001,0.967069449734514,1.09952828988993,0.303967201828797,1.29000652428334,1.22979373474465,1.62110908473683,0.960308641939195,0.00841037579368983,0.152159427171902,0.461404332980249,0.511654721210705,0.862515717388504,1.28973327484326,0.943074889004777,0.990811355430798,0.640297709913946,1.37305539362292
81,1.06296126774457,1.37255845198312,0.360253831976877,0.43266610050222,0.18316586682218,0.903430274644595,0.615100641460082,0.120042564819408,-0.180581574052953,-0.160863529446702,0.367005396779666,0.544006923233217,0.731953162312627,0.49214799947133,1.16924146295884,0.878013880239644,0.472207018913671,1.13768840902045,0.742466019021735,1.01385616875359,0.582956765830015
82,0.954824861929927,-0.452500479048195,0.574111774721873,-0.0652781872712668,0.108475974074606,0.790899683828772,-0.0909110252101409,0.46472925538372,0.435934395310017,0.389925856754203,0.561240753525931,-0.23883596163522,0.64110592490773,0.264752500605542,-0.4086587667751,0.465695906684091,1.02192421200397,2.0208850586047,1.12621425704548,0.363425037932524,0.807743259416025
83,2.08461317339663,1.16857473915867,0.601867297464949,0.761284676353911,0.982363040945436,1.14401809198127,1.35910954753991,0.581746591734585,0.61648722076224,1.07753409127948,1.04141919680183,1.13734764835143,0.807338865343295,2.01380715352943,1.38804069368088,1.14261994314211,1.50484359406501,1.21102926126079,1.0707132157151,1.51232140462958,1.63541818230353
84,1.4259265992606,0.344931359140168,0.646837120819388,0.885463001717623,0.31291881758469,0.654406940765204,0.271039813612176,0.302217989914994,0.443931888663523,0.111475323795379,0.459548163519888,0.0413153098826545,0.139775959742882,0.406927599783285,0.411532187065208,1.60321071325055,0.52003012134212,0.809565266369555,0.726494571300185,1.01783018362616,1.54292530240265
85,0.611816216353616,0.639167200211121,0.872217955600943,0.12368579559553,0.810541905394997,0.36902858930186,0.943097902167839,0.361578374836819,0.358681827215833,0.0630290824565838,-0.0850771948877396,0.870906458148751,0.526466130524621,0.53332549045948,0.441314100455248,0.180202284163423,1.01437056750279,0.73416282758175,0.484950068038661,0.565455564991385,1.5238869795091
86,1.48448370356974,0.0987443084623673,0.352148976556239,0.0671446332034782,-0.378890519142276,-0.0978698357535864,0.457882141547152,0.316846047334983,-0.212872997344877,-0.505391868005022,0.190548899192937,-0.290247073557414,-1.05820638202823,-0.367974193402567,0.419034411766443,0.910501221551549,0.472070585714926,0.59335834369104,0.803875039446696,0.0289507973398729,0.480779526976655
87,1.82699958724825,0.311309388447892,0.412377159010926,-0.345913403313195,0.0432536779857784,-0.155671004071676,0.557786482846119,0.338480623500375,-0.43770878030448,0.0383648917666316,-0.0923100404231062,0.304607313822383,0.122186000430781,0.532155837458659,0.718428404123283,0.625027110748779,1.29067125801518,0.690812865923829,1.10756888539753,1.23735168507045,1.51982647617244
88,1.39119102063109,0.4577137923099,-0.176574517312642,-0.0425051845231127,0.258385140198704,0.472813151576091,0.897479263291922,0.0989512800941816,-0.0891316541539008,0.449186429171195,0.56289699701741,0.702215025190387,-0.0288538033472553,0.555932283196237,0.519294627571365,0.572312736584075,0.988646688614193,0.66472184009197,1.02830110893737,1.07037080181156,1.66316850362357
89,0.965705641230941,0.603505767360235,0.639641918721681,0.186542505675318,0.870060404433666,0.977381315991807,0.932650810085693,0.921068189933695,0.742444697948282,0.895607639056731,0.765621567954037,1.1443909187543,0.405168015911709,0.778201584499616,0.403418594448853,0.309551396446717,1.76501389807636,1.01106222613001,0.256043981599944,0.0670722372268851,1.5740588743463
90,1.38040492208996,0.488586184126993,-0.580273570078039,-0.699217219260009,0.303197675908231,0.00784816691808741,0.513422626235925,-0.74187688596875,-0.404469499550176,0.042044263129103,-0.221593863708505,0.0252061838300292,-0.386567510168782,0.1966078592874,0.139780867512056,-0.299704186505425,0.403704416865745,0.673301745121041,-0.823765603232326,-0.716980116484148,0.652186344793533
91,1.03267644913456,0.890576630417413,-0.0698820878808112,0.23002973964065,-0.106002669714501,-0.411672400483209,1.29613765072247,0.157391202018335,0.476966535332987,-0.003308055181764,-0.0407681408799359,0.184259565499567,0.593698046288565,0.0798477385857715,0.113822963565736,1.36513855467936,1.31087925679184,1.07434460013063,1.31249762442269,1.07612540405921,1.3169571837021
92,-0.71512426729786,0.498445608603493,0.450256401885938,-0.569818148671212,0.451537744367555,0.787067316336364,-0.600369191749403,-0.609212795692407,0.693481910555831,-0.558271623786987,-0.881512541723635,0.614367471130444,-0.478732779789674,0.618846804319162,0.901380390095388,-0.602457608032108,2.59486360874303,1.45880908120759,-0.519123627308917,-0.554162440006137,1.3748894852928
93,1.59262479678844,0.38972284485353,0.0945076402394217,-0.109826433363141,0.580458526635888,0.471355256707817,0.224816438336157,0.0339540293774158,-0.177907173785939,0.508788322824722,0.479268632349146,0.770702321448742,0.385822285561769,0.573017415485164,0.866213113935729,0.248964135113106,0.610877609604347,0.984256718392151,0.373361028619952,0.39764462688902,1.44207060655957
94,1.72396213897725,1.0235087803828,0.432665119819678,0.263645521822742,0.396082391184435,0.329846762985275,0.982282963567956,0.395286307684191,0.0972340354581605,0.277058465391933,0.302104135598213,0.645473428612823,0.819515778449666,0.846007958138709,0.545292039958385,0.830615611920885,0.580933634079454,1.28872761347381,1.018628574086,0.718282896336988,0.983351361967864
95,1.10873676796049,0.830749735714322,0.407560870159019,-0.440854743711783,0.873101550613839,0.698320227403344,1.02402584884463,0.502946144118418,-0.49064493197187,1.15911107515349,0.847345250619431,0.767004323473829,-0.566735113716561,1.17310671674073,1.19691742023098,0.184232012543124,0.645143903330501,0.96702381877813,-0.32406351920393,-0.118598148871382,1.74768586274595
96,1.21811723312179,1.23509213700074,-0.222298316086684,-0.249889548489417,0.0240342687537,0.467979361980699,1.2549672730248,-0.291903034310048,-0.127434276959727,0.200611804631607,0.574929083084636,0.0393577455952016,0.0863587842390163,0.548117107501709,0.846651156783339,1.11736828141806,0.801337912734534,0.485909683282877,1.20712575999264,0.807962850231477,1.07898550403688
97,0.649198974541759,0.637381511715851,0.756842094870288,1.56163447514734,0.749943409709615,0.220256365462965,0.00892052065436355,0.527363683191563,0.735415760287266,0.19291922885771,0.320895308414075,0.351825471067827,0.804604848414624,1.03039482048226,0.54106587590758,0.493589751630562,0.769354972047449,0.862288341132875,0.773476966936847,0.27659667516251,0.848887229288355
98,1.00065853770141,1.30123239704838,0.677729994842643,0.471586226299737,0.583709389157633,0.428954432362731,0.662747478532153,1.27635019622997,0.622496993523151,0.49704369658858,0.669314066285643,0.368373308415688,0.0382337762564894,0.197823209584553,0.0181484588245905,0.837818517848631,0.928159930887236,0.983131384216991,0.92165898219853,1.33740645883479,1.33565745808276
99,2.04173294076619,1.09955528067711,0.493217567086188,0.45956445399935,0.348461217825134,0.867155378884239,1.08493483778448,0.447038337298531,0.432674384304277,0.328902182101953,0.882569761745333,0.752679560384597,0.8583458775907,0.491515110419647,1.24544007852566,1.15367916080411,1.3866155927309,1.21697482938634,1.28455668490623,1.20160087948741,1.15158629545126
100,0.419016976462518,0.667259594392566,-0.162807916940198,-0.0916269193702195,0.186829637990552,0.174409760899448,1.20544892509599,0.325241237262423,0.338197264467703,-0.146091986694885,0.466153848399593,0.242484649842709,0.1369499223195,0.214396149098722,0.594285918598927,0.516411970359664,-0.0689182920162687,1.46122599551941,-0.147958418646042,0.414959316851223,0.235950878779789
101,0.589111575665319,0.108682217895353,-0.0521945053977712,-0.491909592348527,-0.0964358596830345,-0.344997679163421,-0.135948793638527,0.518571220611174,-1.05583241936509,-0.536029337745062,-0.680266956443298,0.0302335974755394,0.0361179441426875,-0.157903852657587,0.060524958771047,-0.769251370180878,-0.325956073013109,-0.436475035014555,0.805580568465519,1.36948628771837,1.41146577967312
102,0.949425732604168,0.131155966762657,1.10517069078757,0.881822705035797,2.01745006605122,1.01767246929111,0.258800494489217,1.05674713967666,1.46792525890362,1.18819011663446,1.69179855026871,0.167117756092093,0.0941581407536688,0.317563981855077,0.414244223869015,1.4222078847311,1.04331298202469,1.21000735468109,0.896577014031098,1.30750275575137,1.31633323281887
103,0.906359674416893,1.88186200463221,-0.902509845088156,-0.387618776382022,-0.275123713946603,0.201472465190272,0.885206028764711,-0.369773795865452,0.0192347574750661,-0.0550878625144181,0.559289189664048,-0.73743818949409,-0.130136943596119,-0.18993364516091,0.226857404365941,0.698859916653282,0.651332307721437,0.00549302776177402,0.781080736695084,0.46405577079203,0.569076897631057
104,0.882608677919959,1.26710170839297,-0.480106313573144,0.0668888216194695,-0.148189212423049,0.190020391870933,0.592095166462922,-0.900161248744783,-0.338349379636645,-0.360028946901808,-0.230639818759693,-0.511455830680045,-0.137226496880859,-0.0138062550581364,0.343506296650435,0.659329108105921,0.555021858998389,0.450648487661512,0.804409427815344,0.870358947146367,1.43858823123313
105,2.09216497677983,-0.0326907099988434,0.0526557062027067,0.321504208274254,0.289638732373491,0.396096838339117,-0.0513893185820039,0.149934018287598,0.48649213261236,0.39244848449404,0.540323328938225,0.316030651745889,0.221702593641873,0.89785473470449,0.386935341603544,1.17430523569448,0.588722935519532,0.797321643241184,0.943918855321301,1.25639038972737,1.18303385102863
106,0.604799858369772,0.776834108853432,0.296084643692428,0.311679799798999,0.157985002537225,0.342728305043059,0.267424497931005,-0.188463996311455,0.36689855872566,0.0111221276556363,0.522126418430041,-0.189738668281597,-0.0922997129664118,-0.560394629356286,-0.474814302914835,0.95864039732162,0.643072964497432,0.465715579986231,0.487135980040424,0.586143077735835,1.13915702756638
107,0.908228937808954,0.201912980148048,-0.115319765608865,0.121580653955432,-0.0126723842901574,0.0809734772977002,0.834561232116826,0.293707413955265,-0.0323505454274541,0.233730402659126,0.250234015231162,0.64839940746943,-0.0397152538374426,0.366348425761943,0.231194505631303,0.321384089530233,1.62027749757818,0.963185922723067,0.653459971464932,0.909622098654635,1.65672545129786
108,1.93483137356452,0.970362488710066,0.195539877806515,-0.0730856986739877,0.454436521662472,0.387934629336177,1.00862532232218,0.280145400441774,-0.122561678144075,0.498463009085356,0.505409181542205,0.859342202020649,0.311469774199486,1.04996873906598,0.671371820691811,0.635682734840923,1.55417751346078,1.06943857672469,0.83027992063923,0.645939759492469,1.42245960484404
109,1.79719756713751,1.14918712584029,0.148731706395452,0.21229817366065,0.253833446915063,0.698214423770645,1.06953112072768,0.0281056795969292,0.108008825954575,0.284610143083119,0.524188732733955,0.222089449406728,0.358803111394349,0.392315885124359,0.876434017467598,1.65010506366163,1.3474705762654,1.09245451517115,1.22946074098329,1.35750272086577,1.00311288465725
110,1.53338242821658,0.78555958809914,0.815734979117006,1.33443021983732,-0.0444370278017591,0.668622817602119,0.8796304067486,1.34510068052429,1.33365143190761,0.123261628003247,0.478866337651392,1.10655469518582,0.576339788715783,-0.00832651362892742,-0.00216081091774907,0.875048014120615,0.288701030606169,0.202735400237215,0.174169567322888,0.908139753101564,0.40384485507258
111,0.650305165246494,-0.0109474591206607,0.306103840596238,0.844758853161324,0.47514263226317,0.710808440339779,-0.369507556385095,0.0406918442694923,0.201597467573617,-0.144101838188936,-0.070049572322716,-0.815437924632642,-0.0392649583538249,1.01483611855128,0.485582734443708,0.314600496216337,-0.442330063879072,-0.131323626642726,0.479298342805704,0.949171058559828,1.25686499111577
112,1.59535641101034,0.833768096455352,0.488250582508136,0.795325215982084,0.685334597271556,0.824881591378917,0.635482287847998,0.334466588670942,1.0355801930806,0.628397306723908,0.972914466595381,0.707020051149429,0.748907697054475,1.46579377236544,0.730701312068435,0.830425233486576,0.924360916678029,0.734207738081775,1.06437705905282,1.24590795006898,1.08134209531034
113,2.14560983635693,1.53290338737635,1.4244425813646,1.38945462356376,0.708176129304759,1.42609307565828,1.83155324106261,1.38252973767678,1.03993400510222,0.720610580777728,1.16756607715336,1.26446454371974,0.878695620935381,0.794756412190986,1.13617461882893,1.27817723104277,1.04697638817317,1.65399629436783,0.662867580640709,1.91506110101899,0.934504542441104
114,0.20188727463624,-0.212703882524165,-0.445068193090388,-0.888083888814148,-0.830757819627579,-1.22152129629958,0.716403052578631,-0.0915345489368828,0.105799083613743,0.531777370016295,0.263111887696681,0.216927515529574,0.220314681111087,0.428869311988187,0.412251616338011,0.963066178913708,0.437995283674403,0.513814401009057,1.11345109354933,1.44560201140475,1.58792193411889
115,1.32569924022596,0.967299340084333,-0.399365350189998,-0.413594412893114,0.179666221388544,0.24509212967275,0.777544427815215,-0.405958344886171,-0.272653133675296,-0.00603903608152358,0.272012852113519,-0.171928681363247,-0.584775030478104,0.823021228566397,0.63054844026133,0.657528639110378,0.384232750607541,0.408618463584049,-0.239652327190765,0.300905261900604,0.90138651547856
116,1.34649797823249,0.704490827818345,-0.121765870410781,-0.188408109722649,0.502359723589083,0.753071285960387,0.636943534792225,0.118777488157738,0.196873038531227,0.490418458625798,0.774603591799358,0.193452939327234,0.0860909502605205,0.506233063476451,0.588269152924897,1.40134370102309,0.958305171999071,0.52458501361003,0.564648888858865,0.413740755561572,1.33538909433288
117,1.36674008499234,0.493440883901209,0.614245113266323,0.329680662126894,-0.296695828709689,-0.270505877097065,0.585253429737185,0.49136170294523,0.402819760644945,-0.405414700348708,-0.249741481058764,0.828339800204103,0.815697784045387,-0.122701279298334,-0.0875648458854559,1.03036831785477,0.069780598839021,0.064327047412502,0.49204936383937,0.569400854524237,1.93550958793441
118,1.73794991455047,1.51349440311637,1.43090976416233,0.164040168911227,0.000881816164994434,0.816696341929192,1.26844088889004,1.73468645145636,0.329879890840985,0.0837873500594231,0.609430679293405,1.14641624697048,0.527046131785918,0.415721953583336,1.15822228710655,0.380760562785413,0.0993091224279675,0.647674679240741,1.40758382658779,0.428914604533933,0.444338848967893
119,1.65210788031643,2.34297337301051,1.0871475014984,0.749682891985691,1.53268448812189,1.31819321343683,1.36779714705725,0.871671718413289,0.39213708993534,1.12883365984244,0.939737358604045,1.05383345089643,0.865479633145794,1.47225901718583,1.23385123595351,1.17079925027567,1.58396828338274,1.6469876703211,1.05791653072719,1.13103462679327,2.32677259638581
120,1.708584536919,2.14461007644512,-0.190320414299328,0.304691503418956,0.312875223726023,0.508221845420113,2.12749373677566,-0.147503899617277,0.366623486077389,0.470359860043237,0.621660954436483,-0.189322956340915,0.322051525238016,0.447507270477053,0.642471336351734,1.26318681001922,0.701637941011977,0.642287610758971,1.12981638324728,1.03381654678444,1.57197617720971
